Timezone,Datetime,AQI US,AQI CN,PM2.5 (ug/m3),PM10 (ug/m3),CO2 (ppm),Temperature (Celsius),Temperature (Fahrenheit),Humidity (%),Outdoor PM2.5 (ug/m3),HCHO (ppb),TVOC (ppb)
Asia/Ulaanbaatar UTC+08:00,2020-05-18 14:00:00,14,5,4,5,432.0,21.7,71.1,30.5,92,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 13:00:00,14,5,4,5,433.8,21.6,70.8,30.3,37,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 12:00:00,18,6,4,5,430.8,20.4,68.6,27.0,13,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 11:00:00,15,5,4,6,428.0,18.3,64.9,26.5,12,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 10:00:00,31,11,8,9,424.8,16.4,61.6,33.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 09:00:00,60,23,16,21,425.3,12.0,53.7,46.0,22,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 08:00:00,64,26,19,21,419.5,9.1,48.3,51.8,26,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 07:00:00,71,31,22,24,420.5,7.7,45.8,54.5,29,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 06:00:00,67,28,20,21,417.0,6.5,43.7,56.0,35,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 05:00:00,40,14,10,11,414.3,6.2,43.2,55.8,55,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 04:00:00,42,15,10,10,414.8,6.1,42.9,56.0,82,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 03:00:00,18,6,4,5,413.3,6.0,42.8,55.0,62,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 02:00:00,25,9,6,8,415.3,6.7,44.1,53.5,36,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 01:00:00,29,10,7,7,413.8,7.1,44.8,51.8,20,,
Asia/Ulaanbaatar UTC+08:00,2020-05-18 00:00:00,43,15,11,11,416.5,8.2,46.8,48.8,18,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 23:00:00,37,13,9,9,415.0,9.7,49.5,45.0,16,0,0
Asia/Ulaanbaatar UTC+08:00,2020-05-17 22:00:00,54,19,14,15,417.3,10.5,51.0,43.3,13,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 21:00:00,51,18,12,14,420.8,11.7,53.0,42.5,15,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 20:00:00,48,17,12,13,422.0,13.6,56.4,39.3,19,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 19:00:00,29,10,7,9,421.5,14.6,58.4,37.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 18:00:00,25,9,6,8,425.3,16.2,61.2,35.3,33,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 17:00:00,22,8,5,6,424.8,16.5,61.8,34.8,46,0,0
Asia/Ulaanbaatar UTC+08:00,2020-05-17 16:00:00,14,5,4,4,429.0,18.1,64.5,33.5,90,0,0
Asia/Ulaanbaatar UTC+08:00,2020-05-17 15:00:00,18,6,4,6,427.8,17.3,63.1,34.5,104,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 14:00:00,24,8,6,9,425.3,16.1,61.0,35.3,78,0,0
Asia/Ulaanbaatar UTC+08:00,2020-05-17 13:00:00,25,9,6,7,422.0,13.3,56.0,39.0,36,0,0
Asia/Ulaanbaatar UTC+08:00,2020-05-17 12:00:00,18,6,4,5,419.5,12.4,54.4,39.3,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 11:00:00,28,10,7,7,416.8,10.9,51.6,41.3,13,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 10:00:00,22,8,5,6,413.8,9.1,48.5,43.3,12,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 09:00:00,15,5,4,4,408.5,7.2,44.9,46.8,12,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 08:00:00,22,8,5,5,403.8,5.0,40.9,50.8,11,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 07:00:00,15,5,4,4,400.3,3.5,38.2,53.0,10,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 06:00:00,13,5,3,3,404.5,3.0,37.4,53.0,10,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 05:00:00,10,4,3,3,403.0,2.8,37.0,53.0,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 04:00:00,11,4,3,3,401.5,2.3,36.2,53.8,12,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 03:00:00,10,4,3,3,403.8,2.7,36.9,53.5,14,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 02:00:00,10,4,3,3,404.3,3.0,37.4,53.5,,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 01:00:00,12,4,3,3,403.5,3.0,37.5,53.5,19,,
Asia/Ulaanbaatar UTC+08:00,2020-05-17 00:00:00,39,14,10,10,403.8,3.3,38.0,53.0,17,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 23:00:00,31,11,8,8,404.8,3.5,38.3,52.5,11,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 22:00:00,34,12,8,8,407.5,4.0,39.3,51.3,7,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 21:00:00,43,15,11,11,409.0,4.5,40.0,49.0,7,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 20:00:00,68,29,20,26,407.8,4.3,39.8,48.8,7,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 19:00:00,30,10,7,9,408.5,4.7,40.4,46.0,8,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 18:00:00,33,11,8,9,412.5,7.1,44.7,43.8,10,,
Asia/Ulaanbaatar UTC+08:00,2020-05-16 17:00:00,24,8,6,6,410.3,5.5,42.0,48.3,,,
